"topic","CS","lbf","pip","coef","name","id","database","accession","sub_category_code","organism","description_brief","top_genes"
"k6","L3","1.599","0.000","-0.308","GO_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT","M15705","MSigDB-C5",NA,"GO:BP","Homo sapiens","Development of a photoreceptor, a sensory cell in the eye that reacts to the presence of light. They usually contain a pigment that undergoes a chemical change when light is absorbed, thus stimulating a nerve. [GOC:jl, ISBN:0192800981]","Rpgrip1l (2.559) Cep290 (2.439) Bbs4 (1.629) Rpgrip1 (0.64) Fscn2 (0.159) Rp1 (0.154) Myo7a (0.03) Crb1 (0.028) Topors (0.027) Vegfa (-0.016)"
"k6","L3","1.599","0.000","-0.166","GO_ODONTOGENESIS","M16906","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of a tooth or teeth over time, from formation to the mature structure(s). A tooth is any hard bony, calcareous, or chitinous organ found in the mouth or pharynx of an animal and used in procuring or masticating food. [GOC:jl, GOC:mah]","Aqp5 (-5.359) Slc24a4 (2.968) Rogdi (2.734) Ppara (2.439) Tnc (1.405) Adm (-1.016) Dmrt3 (0.924) Relt (0.866) Perp (0.599) Lama5 (0.384)"
"k6","L3","1.599","0.000","-0.192","GO_MECHANORECEPTOR_DIFFERENTIATION","M14332","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which a relatively unspecialized cell acquires specialized features of a mechanoreceptor, a cell specialized to transduce mechanical stimuli and relay that information centrally in the nervous system. [CL:0000199, GOC:jl]","Ift88 (3.695) Ift27 (2.797) Wdpcp (2.286) Slc9a3r1 (1.707) Slitrk6 (1.616) Mks1 (1.601) Ift20 (1.312) Sec24b (0.839) Hes1 (-0.433) Sod1 (-0.185)"
"k6","L3","1.599","0.000","0.294","GO_REGULATION_OF_CELL_FATE_SPECIFICATION","M15453","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that mediates the adoption of a specific fate by a cell. [GOC:go_curators]","Wnt11 (5.672) Lmo4 (0.412) Bmpr1a (-0.028) Wnt5a (-0.015) Fgfr1 (-0.015) Mesp1 (-0.011) Fgf2 (-0.01) Fzd7 (-0.01) Ar (-0.01) Sfrp2 (0.006)"
"k6","L3","1.599","0.000","-0.447","GO_RETINAL_CONE_CELL_DIFFERENTIATION","M23554","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which a relatively unspecialized cell acquires the specialized features of a retinal cone cell. [GOC:go_curators]","Rp1 (0.154) Topors (0.027) Hcn1 (0.016) Rorb (-0.014) Gnat2 (0.011) Ush1c (0.01) Pde6c (0.009) Thy1 (0.008) Dio3 (-0.007) Cabp4 (-0.004)"
"k6","L3","1.599","0.000","0.296","GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM","M14104","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of a circadian rhythm behavior. [GOC:go_curators]","Cry2 (2.572) Cry1 (1.738) Per2 (0.702) Cipc (0.672) Ghrl (0.144) Sin3a (0.091) Adora1 (0.052) Suv39h1 (0.044) Ada (-0.01) Suv39h2 (-0.003)"
"k6","L3","1.599","0.000","-0.365","GO_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR","M13757","MSigDB-C5",NA,"GO:BP","Homo sapiens","The selective interaction of a transcription factor with specific molecules in the cytoplasm, thereby inhibiting its translocation into the nucleus. [GOC:jl]","Psmd10 (0.936) Tmsb4x (-0.567) Faf1 (0.352) Sri (0.34) Pkd1 (0.212) Nfkbia (-0.161) Il10 (0.095) Mdfi (-0.043) Nfkbib (0.043) Pkd2 (0.013)"
"k6","L3","1.599","0.000","-0.113","GO_CAMERA_TYPE_EYE_DEVELOPMENT","M34167","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of the camera-type eye over time, from its formation to the mature structure. The camera-type eye is an organ of sight that receives light through an aperture and focuses it through a lens, projecting it on a photoreceptor field. [GOC:go_curators, GOC:mtg_sensu]","Aqp5 (-5.359) Wdr19 (4.245) Traf3ip1 (4.22) Ift172 (3.765) Rab11fip4 (3.272) Cryba2 (3.187) Tmem231 (2.927) B9d1 (2.812) Mdm1 (2.783) Nphp4 (2.675)"
"k6","L3","1.599","0.000","0.350","GO_PURINE_CONTAINING_COMPOUND_SALVAGE","M11752","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that generates a purine-containing compound, any nucleobase, nucleoside, nucleotide or nucleic acid that contains a purine base, from derivatives of them without de novo synthesis. [GOC:jl]","Ampd1 (4.572) Pnp2 (2.096) Gmpr (0.852) Aprt (0.269) Hprt (0.03) Dguok (-0.023) Ampd3 (0.017) Adal (-0.014) Ada (-0.01) Gmpr2 (-0.008)"
"k6","L3","1.599","0.000","-0.416","GO_PEPTIDE_CATABOLIC_PROCESS","M16063","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the breakdown of peptides, compounds of 2 or more (but usually less than 100) amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another. [GOC:jl]","Npepps (0.053) Ggt1 (-0.039) Ctsh (-0.033) Cpn1 (0.018) Lta4h (-0.017) Trhde (0.016) Ace (0.012) Cpq (-0.012) Xpnpep1 (0.011) Dpep1 (-0.011)"
"k6","L3","1.599","0.000","0.368","GO_NUCLEOTIDE_SALVAGE","M16619","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process which produces a nucleotide, a compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the glycose moiety, from derivatives of it without de novo synthesis. [GOC:jl]","Ampd1 (4.572) Upp1 (1.784) Uck1 (0.903) Aprt (0.269) Uck2 (-0.039) Hprt (0.03) Naprt (-0.03) Ampd3 (0.017) Ada (-0.01) Adk (-0.006)"
"k6","L3","1.599","0.000","-0.110","GO_POSITIVE_REGULATION_OF_ION_TRANSPORT","M12749","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. [GOC:jl]","Hap1 (3.275) Kcnmb1 (2.714) Rab3b (2.572) Apoe (2.449) Scn3b (2.425) Fhl1 (2.21) Lrrc26 (-1.937) Akap9 (1.929) Calm3 (1.903) Calm1 (1.745)"
"k6","L3","1.599","0.000","-0.213","GO_PIGMENTATION","M12025","MSigDB-C5",NA,"GO:BP","Homo sapiens","The accumulation of pigment in an organism, tissue or cell, either by increased deposition or by increased number of cells. [GOC:jl]","Cd63 (-3.313) Bbs7 (2.986) Arl6 (2.546) Bbs5 (2.428) Bbs4 (1.629) Bbs2 (1.603) Cited1 (1.599) Ap1m1 (1.474) Pomc (1.397) Bloc1s1 (0.361)"
"k6","L3","1.599","0.000","-0.303","GO_PIGMENT_ACCUMULATION","M16896","MSigDB-C5",NA,"GO:BP","Homo sapiens","The aggregation of coloring matter in a particular location in an organism, tissue or cell, occurring in response to some external stimulus. [GOC:jl]","Cd63 (-3.313) Ap1m1 (1.474) Ap1g1 (0.14) Shroom3 (-0.071) Ap3d1 (0.07) Rab38 (-0.03) Rab32 (-0.024) Bloc1s6 (-0.007) Shroom2 (-0.004) Bloc1s5 (-0.004)"
"k6","L3","1.599","0.000","0.342","GO_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","M16832","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of the cascade of processes induced by the cell cycle regulator phosphoprotein p53, or an equivalent protein, in response to the detection of DNA damage. [GOC:jl]","Dyrk3 (3.122) Cd74 (1.814) Mdm2 (1.295) Psmd10 (0.936) Cd44 (-0.092) Kdm1a (0.059) Mif (0.009) Dyrk1a (-0.008) Snai1 (0.006) Sirt1 (-0.006)"
"k6","L3","1.599","0.000","-0.157","GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION","M12259","MSigDB-C5",NA,"GO:BP","Homo sapiens","The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis. [PMID:11166264]","Apoe (2.449) Pik3r3 (1.716) Cib1 (1.169) Srf (1.114) Thbs1 (0.924) Ets1 (-0.594) Id1 (-0.587) Tmsb4x (-0.567) Gadd45a (-0.563) P2rx4 (-0.478)"
"k6","L3","1.599","0.000","-0.200","GO_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION","M16505","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of the migration of the endothelial cells of blood vessels. [GOC:go_curators]","Cib1 (1.169) Thbs1 (0.924) Ets1 (-0.594) Tmsb4x (-0.567) P2rx4 (-0.478) Nrp1 (0.461) Map2k3 (0.327) Atp5a1 (-0.208) Nos3 (0.174) Hmox1 (-0.093)"
"k6","L3","1.599","0.000","-0.142","GO_EAR_DEVELOPMENT","M12465","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of the ear over time, from its formation to the mature structure. The ear is the sense organ in vertebrates that is specialized for the detection of sound, and the maintenance of balance. Includes the outer ear and middle ear, which collect and transmit sound waves; and the inner ear, which contains the organs of balance and (except in fish) hearing. Also includes the pinna, the visible part of the outer ear, present in some mammals. [GOC:jl, ISBN:0192801023]","Wdr19 (4.245) Ift88 (3.695) Ift27 (2.797) Rpgrip1l (2.559) Cep290 (2.439) Wdpcp (2.286) C1qb (2.076) Slc9a3r1 (1.707) Slitrk6 (1.616) Mks1 (1.601)"
"k6","L3","1.599","0.001","-0.163","GO_SKIN_DEVELOPMENT","M15889","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process whose specific outcome is the progression of the skin over time, from its formation to the mature structure. The skin is the external membranous integument of an animal. In vertebrates the skin generally consists of two layers, an outer nonsensitive and nonvascular epidermis (cuticle or skarfskin) composed of cells which are constantly growing and multiplying in the deeper, and being thrown off in the superficial layers, as well as an inner vascular dermis (cutis, corium or true skin) composed mostly of connective tissue. [GOC:jl, UBERON:0002097]","Ctsk (4.341) Ift74 (3.015) Krt23 (-2.452) Dhcr24 (2.115) Intu (2.03) Fuz (1.758) Kazn (1.704) Sgpp1 (1.685) Sfn (-1.636) Abcb6 (1.314)"
"k6","L3","1.599","0.000","-0.207","GO_KERATINOCYTE_PROLIFERATION","M10787","MSigDB-C5",NA,"GO:BP","Homo sapiens","The multiplication or reproduction of keratinocytes, resulting in the expansion of a cell population. Keratinocytes are epidermal cells which synthesize keratin and undergo a characteristic change as they move upward from the basal layers of the epidermis to the cornified (horny) layer of the skin. [CL:0000311]","Intu (2.03) Stxbp4 (1.663) Sfn (-1.636) Areg (-1.425) Med1 (0.71) Cdh13 (0.696) Fermt1 (-0.592) Reg3g (-0.386) Zfp36 (-0.265) Klf9 (0.201)"
"k6","L3","1.599","0.000","-0.138","GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION","M13855","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process of covalently altering one or more amino acids in a protein after the protein has been completely translated and released from the ribosome. [GOC:jsg]","Apoe (2.449) Mxra8 (2.234) Psmd9 (1.946) Spsb1 (1.832) Socs3 (-1.613) Tnc (1.405) Fbxw9 (1.295) Hsp90b1 (1.247) Chgb (1.224) Gas6 (-1.083)"
"k6","L3","1.599","0.000","-0.333","GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING","M16526","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process which activates, maintains or increases the frequency, rate or extent of cAMP-mediated signaling, a series of molecular signals in which a cell uses cyclic AMP to convert an extracellular signal into a response. [GOC:jl]","Rxfp2 (0.354) Sct (0.332) Gsk3a (0.031) Gip (0.015) Gpr62 (0.013) Ffar4 (0.013) Adcyap1r1 (-0.012) Mrap2 (0.011) Mrap (0.011) Gpr61 (0.01)"
"k6","L3","1.599","0.000","0.292","GO_HISTONE_H2A_ACETYLATION","M14695","MSigDB-C5",NA,"GO:BP","Homo sapiens","The modification of histone H2A by the addition of an acetyl group. [GOC:jl]","Ruvbl1 (2.554) Ruvbl2 (2.292) Dmap1 (1.178) Meaf6 (0.496) Sphk2 (0.411) Morf4l2 (0.334) Naa40 (0.305) Brd8 (0.214) Ep400 (0.15) Actl6a (-0.115)"
"k6","L3","1.599","0.000","-0.210","GO_SULFUR_COMPOUND_CATABOLIC_PROCESS","M12614","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the breakdown of compounds that contain sulfur, such as the amino acids methionine and cysteine or the tripeptide glutathione. [GOC:jl]","Gns (1.95) Tst (-0.761) Ids (0.728) Mlycd (0.716) Hyal1 (-0.62) Acat1 (0.562) Blmh (-0.097) Mat1a (0.072) Ggt1 (-0.039) Ado (0.026)"
"k6","L3","1.599","0.000","-0.402","GO_CELLULAR_RESPONSE_TO_LEPTIN_STIMULUS","M15436","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leptin stimulus. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body. It plays a key role in regulating energy intake and energy expenditure, including appetite and metabolism. [GOC:yaf]","Bbs4 (1.629) Bbs2 (1.603) Gck (0.749) Adipor1 (-0.297) Mt3 (0.212) Pid1 (-0.026) Ugcg (0.014) Ebi3 (0.01) Inhbb (-0.008) Sirt1 (-0.006)"
"k6","L3","1.599","0.000","-0.349","GO_RESPONSE_TO_LEPTIN","M16799","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a leptin stimulus. Leptin is a hormone manufactured primarily in the adipocytes of white adipose tissue, and the level of circulating leptin is directly proportional to the total amount of fat in the body. It plays a key role in regulating energy intake and energy expenditure, including appetite and metabolism]. [GOC:yaf]","Bbs4 (1.629) Bbs2 (1.603) Gck (0.749) Adipor1 (-0.297) Mt3 (0.212) Ccnd1 (0.067) Pid1 (-0.026) Ugcg (0.014) Edn1 (-0.012) Ebi3 (0.01)"
"k6","L3","1.599","0.000","-0.200","GO_PROTEIN_LOCALIZATION_TO_CYTOSKELETON","M10273","MSigDB-C5",NA,"GO:BP","Homo sapiens","A process in which a protein is transported to, or maintained in, a location within the cytoskeleton. [GOC:jl]","Cep83 (4.013) Pibf1 (2.036) Bbs4 (1.629) Mapre3 (1.588) Ttbk2 (1.475) Cep131 (0.957) Golgb1 (0.662) C2cd3 (0.533) Map1a (0.501) 4933427D14Rik (0.481)"
"k6","L3","1.599","0.000","0.336","GO_MOTILE_CILIUM_ASSEMBLY","M15070","MSigDB-C5",NA,"GO:BP","Homo sapiens","The aggregation, arrangement and bonding together of a set of components to form a motile cilium. [GO_REF:0000079, GOC:cilia, GOC:krc, GOC:TermGenie, PMID:19776033, PMID:21129373, ZFIN:dsf]","Zmynd10 (6.473) Ccdc40 (5.017) Foxj1 (5.007) Lrrc6 (4.771) Ccdc39 (4.477) Rsph9 (3.697) Ift57 (3.311) Dnaaf3 (3.133) Bbs5 (2.428) Dnaaf1 (2.41)"
"k6","L3","1.599","0.000","-0.332","GO_AUTOPHAGY_OF_NUCLEUS","M23664","MSigDB-C5",NA,"GO:BP","Homo sapiens","A form of autophagy, by which damaged or non-essential parts of the nucleus, or even an entire nucleus is degraded. [GOC:autophagy, GOC:jl, PMID:24013549]","Atg7 (0.076) Atg2b (0.046) Atg2a (0.033) Atg3 (0.033) Atg12 (0.027) Wdr45 (0.016) Rb1cc1 (-0.014) Wdr45b (-0.009) Atg9b (-0.007) Atg5 (-0.006)"
"k6","L3","1.599","0.000","-0.119","GO_CELL_CYCLE_G2_M_PHASE_TRANSITION","M14052","MSigDB-C5",NA,"GO:BP","Homo sapiens","The cell cycle process by which a cell in G2 phase commits to M phase. [GOC:jl, GOC:mtg_cell_cycle]","Chek2 (4.773) Nek2 (3.883) Tuba1a (3.832) Dyrk3 (3.122) Cetn2 (2.573) Cep290 (2.439) Odf2 (2.397) Fhl1 (2.21) Cep41 (2.18) Sdccag8 (2.16)"
"k6","L3","1.599","0.000","-0.122","GO_CELL_CYCLE_G1_S_PHASE_TRANSITION","M13413","MSigDB-C5",NA,"GO:BP","Homo sapiens","The cell cycle process by which a cell in G1 phase commits to S phase. [GOC:mtg_cell_cycle]","Chek2 (4.773) Ptpn6 (2.728) Fhl1 (2.21) Stxbp4 (1.663) Sfn (-1.636) Pim2 (1.342) Mdm2 (1.295) Trim39 (1.272) Appl2 (1.148) Rpa3 (1.135)"
"k6","L3","1.599","0.000","-0.428","GO_PLASMA_MEMBRANE_FUSION","M14815","MSigDB-C5",NA,"GO:BP","Homo sapiens","The joining of the lipid bilayer membrane that surround a cell with that of another cell, producing a single cell. [GOC:elh, GOC:mtg_muscle]","Cd9 (0.143) Lyzl4 (0.065) Spaca3 (0.025) Folr2 (0.019) Folr1 (0.016) Ropn1 (0.008) Tmem95 (-0.005) Spaca6 (-0.004) Izumo1 (0.004) Nsf (0.004)"
"k6","L3","1.599","0.000","-0.119","GO_CELL_FATE_COMMITMENT","M15945","MSigDB-C5",NA,"GO:BP","Homo sapiens","The commitment of cells to specific cell fates and their capacity to differentiate into particular kinds of cells. Positional information is established through protein signals that emanate from a localized source within a cell (the initial one-cell zygote) or within a developmental field. [ISBN:0716731185]","Wnt11 (5.672) Ascl1 (3.979) Tenm4 (2.183) Arhgef2 (1.975) Wnt4 (-1.609) Foxa2 (1.53) Smad5 (1.426) Sox12 (1.333) Rara (1.198) Dmrt3 (0.924)"
"k6","L3","1.599","0.000","-0.226","GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS","M29190","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of nitric oxide. [GOC:go_curators]","Wdr35 (2.999) Hsp90aa1 (1.12) Ass1 (1.076) Hsp90ab1 (0.67) Tspo (-0.666) Acp5 (-0.576) P2rx4 (-0.478) Zc3h12a (0.368) Jak2 (0.232) Klf2 (0.151)"
"k6","L3","1.599","0.000","0.201","GO_BONE_RESORPTION","M15668","MSigDB-C5",NA,"GO:BP","Homo sapiens","The process in which specialized cells known as osteoclasts degrade the organic and inorganic portions of bone, and endocytose and transport the degradation products. [GOC:mah, PMID:10968780]","Calca (6.336) Adam8 (5.84) Ctsk (4.341) Rac2 (4.281) Inpp5d (2.168) Pdk4 (1.043) Adrb2 (-0.895) Gpr137 (0.783) Acp5 (-0.576) Snx10 (0.273)"
"k6","L3","1.599","0.000","-0.292","GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION","M11040","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of epidermal cell differentiation. [GOC:go_curators]","Sfn (-1.636) Med1 (0.71) Vdr (0.075) Prkch (-0.051) Ovol2 (-0.03) Numa1 (0.021) Foxc1 (-0.019) Trim16 (-0.018) Sfrp4 (-0.016) Ptch1 (0.014)"
"k6","L3","1.599","0.000","-0.217","GO_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION","M14392","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that modulates the frequency, rate or extent of osteoblast differentiation. [GOC:go_curators]","Wnt4 (-1.609) Cited1 (1.599) Smad5 (1.426) Areg (-1.425) Ifitm1 (0.945) Pdlim7 (0.642) Id1 (-0.587) Id2 (-0.582) Cebpb (0.579) Limd1 (0.577)"
"k6","L3","1.599","0.000","-0.214","GO_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION","M15707","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of osteoblast differentiation. [GOC:go_curators]","Cited1 (1.599) Areg (-1.425) Id1 (-0.587) Id2 (-0.582) Limd1 (0.577) Sox9 (-0.385) Nbr1 (0.254) Cdk6 (0.196) Noct (0.109) Tob1 (-0.094)"
"k6","L3","1.599","0.000","-0.289","GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT","M13963","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of epidermis development. [GOC:go_curators]","Fermt1 (-0.592) Hes1 (-0.433) Reg3g (-0.386) Grhl2 (0.378) Hoxa7 (0.046) Smo (-0.037) Trp63 (0.026) Srsf6 (0.016) Dll1 (0.016) Ezh2 (-0.014)"
"k6","L3","1.599","0.000","-0.250","GO_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT","M13685","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of epidermis development. [GOC:go_curators]","Sfn (-1.636) Med1 (0.71) Vdr (0.075) Prkch (-0.051) Tgfb2 (-0.031) Ovol2 (-0.03) Fst (-0.026) Krt17 (0.025) Numa1 (0.021) Foxc1 (-0.019)"
"k6","L3","1.599","0.000","0.240","GO_RESPIRATORY_BURST","M13734","MSigDB-C5",NA,"GO:BP","Homo sapiens","A phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals. [ISBN:0198506732]","Rac2 (4.281) Hck (4.271) Cd24a (1.784) Pik3cg (1.736) Lbp (0.991) Ncf2 (0.317) Dusp10 (-0.23) Prdx2 (-0.159) Rac1 (-0.085) Slc11a1 (0.044)"
"k6","L3","1.599","0.000","0.248","GO_POSITIVE_REGULATION_OF_HEART_CONTRACTION","M13724","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of heart contraction. [GOC:go_curators]","Chga (5.834) Atp1a2 (2.648) Scn3b (2.425) Gch1 (2.037) Atp2a2 (1.481) Pde4d (1.232) Adm (-1.016) Tpm1 (0.386) Kcnq1 (0.264) Atp1a1 (0.245)"
"k6","L3","1.599","0.000","-0.238","GO_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY","M13653","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of smoothened signaling. [GOC:go_curators]","Traf3ip1 (4.22) Ift172 (3.765) Serpine2 (3.183) Ift122 (1.849) Tulp3 (1.525) Prkaca (0.566) Mgrn1 (0.104) Kctd6 (0.089) Vcp (0.081) Btrc (0.075)"
"k6","L3","1.599","0.000","-0.103","GO_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","M13508","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents or reduces the rate or extent of progression through the mitotic cell cycle. [GOC:dph, GOC:go_curators, GOC:tb]","Chek2 (4.773) Stk33 (4.184) Btg4 (3.645) Nek11 (3.113) Fhl1 (2.21) Psmd9 (1.946) Cdc14a (1.753) Slc9a3r1 (1.707) Sfn (-1.636) Cdkn1c (1.561)"
"k6","L3","1.599","0.000","-0.132","GO_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","M11049","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the rate or extent of progression through the mitotic cell cycle. [GOC:dph, GOC:go_curators, GOC:tb]","Usp2 (2.493) Slf1 (2.259) Hspa2 (1.475) Meis2 (1.405) Mdm2 (1.295) Lsm10 (1.097) Stox1 (0.844) Hyal1 (-0.62) Pbx1 (-0.597) Anapc11 (0.59)"
"k6","L3","1.599","0.000","0.280","GO_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION","M10753","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of muscle contraction. [GOC:go_curators]","Calca (6.336) Atp1a2 (2.648) Pik3cg (1.736) Adrb2 (-0.895) Zc3h12a (0.368) Sri (0.34) Adora2b (-0.334) Sod1 (-0.185) Kcne3 (-0.083) Adora1 (0.052)"
"k6","L3","1.599","0.000","0.251","GO_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS","M10438","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the formation of a phenol, any compound containing one or more hydroxyl groups directly attached to an aromatic carbon ring. [GOC:ai]","Hdc (7.641) Gch1 (2.037) Ddc (1.676) Cited1 (1.599) Mfsd12 (1.152) Snca (0.511) Slc7a11 (-0.373) Gipc1 (0.33) Insm1 (0.309) Moxd1 (0.28)"
"k6","L3","1.599","0.000","0.347","GO_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION","M29209","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of fatty acid oxidation. [GOC:ai]","Plin5 (4.333) Ppara (2.439) Mlycd (0.716) Akt2 (0.344) Irs2 (-0.275) Cpt1a (0.138) Ppargc1a (0.053) Irs1 (-0.041) Fabp1 (0.027) Pparg (-0.01)"
"k6","L3","1.599","0.000","0.371","GO_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION","M23777","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of fatty acid oxidation. [GOC:ai]","Plin5 (4.333) Appl2 (1.148) Dgat2 (1.029) Sox9 (-0.385) Sirt4 (0.351) Akt1 (-0.021) Acadl (-0.017) Mfsd2a (-0.013) Acacb (0.005) Acadvl (0.003)"
"k6","L3","1.599","0.000","0.408","GO_AMINO_SUGAR_CATABOLIC_PROCESS","M13698","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the breakdown of any amino sugar, sugars containing an amino group in place of a hydroxyl group. [GOC:curators]","Chia1 (3.632) Chil1 (1.391) Npl (1.001) Mgat1 (0.779) Nagk (0.589) Ctbs (0.054) Ovgp1 (0.024) Gnpda2 (0.008) Amdhd2 (-0.008) Gnpda1 (-0.005)"
"k6","L3","1.599","0.000","-0.352","GO_DEOXYRIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS","M23780","MSigDB-C5",NA,"GO:BP","Homo sapiens","The chemical reactions and pathways resulting in the formation of deoxyribose phosphate, the phosphorylated sugar 2-deoxy-erythro-pentose. [ISBN:0198506732]","Cmpk2 (0.339) Guk1 (0.145) Shmt1 (-0.038) Dguok (-0.023) Dctd (-0.013) Dut (-0.01) Dtymk (-0.008) Adk (-0.006) Dck (-0.006) Ak5 (-0.005)"
"k6","L3","1.599","0.000","0.501","GO_NEGATIVE_REGULATION_OF_CENTROSOME_CYCLE","M23797","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that stops, prevents, or reduces the frequency, rate or extent of the centrosome cycle. [GOC:ai]","Nek2 (3.883) Tmem67 (2.965) Mdm1 (2.783) Ccp110 (1.886) Trim37 (1.864) Npm1 (0.398) Cdk5rap2 (0.052) Chmp2a (-0.016) Rbm14 (0.013) Kat2b (-0.009)"
"k6","L3","1.599","0.000","-0.282","GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION","M13471","MSigDB-C5",NA,"GO:BP","Homo sapiens","Any process that activates or increases the frequency, rate or extent of alpha-beta T cell proliferation. [GOC:ai]","Cd81 (-1.408) Tgfbr2 (0.512) Lgals9 (0.297) Cd55 (-0.017) Ripk2 (-0.015) Zap70 (0.013) Syk (0.013) Ebi3 (0.01) Rasal3 (0.009) Ptprc (0.008)"
